bin,BMY_BASE_ROD_TEMP,BMY_MID_ROD_TEMP,BMY_TIP_ROD_TEMP,BMY_HORIZONTAL_WIND_SPEED,BMY_WIND_DIRECTION,file_id
2020-05-30 23:15:00,197.43261363636364,195.57127272727274,193.7016818181818,7.076886363636363,289.2796818181818,0537
2020-05-30 23:30:00,197.1632788888889,195.0970511111111,193.03040666666666,6.643118888888889,284.11936777777777,0537
2020-05-30 23:45:00,196.16395444444444,193.91023555555554,191.71776555555556,5.747232222222222,273.06484666666665,0537
2020-05-31 00:00:00,195.15785777777776,192.96333777777775,190.8985811111111,5.4570566666666664,268.8866711111111,0537
2020-05-31 00:15:00,194.54960777777777,192.5313011111111,190.94292777777778,6.391725555555555,270.25015333333334,0537
2020-05-31 00:30:00,193.98102444444444,191.84957444444444,190.14336333333333,5.791895555555556,258.42662,0537
2020-05-31 00:45:00,192.98197333333334,190.59460555555555,188.41061666666667,4.663984444444445,243.8659522222222,0537
2020-05-31 01:00:00,192.27880777777779,190.2003722222222,188.61849,6.205825555555556,253.75123444444444,0537
2020-05-31 01:15:00,192.1361211111111,190.0568588888889,188.50717666666668,6.9185566666666665,258.33894444444445,0537
2020-05-31 01:30:00,191.56661444444444,189.3721633333333,187.50585222222222,5.583001111111111,251.48054777777776,0537
2020-05-31 01:45:00,191.04706555555555,188.85146777777777,187.02893666666668,5.505254444444445,245.33538555555558,0537
2020-05-31 02:00:00,190.42433,188.18543666666667,186.30573444444443,5.745106666666667,247.11453555555556,0537
2020-05-31 02:15:00,189.83625222222224,187.59676666666667,185.76249333333334,5.330186666666666,241.7759411111111,0537
2020-05-31 02:30:00,189.34632888888888,187.18113333333332,185.52787666666669,5.007169265033408,237.8460155902004,0537
2020-05-31 02:45:00,189.04477333333332,186.96428666666668,185.48857777777778,4.938647777777778,234.1608022222222,0537
2020-05-31 03:00:00,188.8145811111111,186.77464333333333,185.33409111111112,5.227288888888889,238.05303444444445,0537
2020-05-31 03:15:00,188.6013233333333,186.54184333333336,185.11669555555557,5.333702222222223,238.28160555555556,0537
2020-05-31 03:30:00,188.31495111111113,186.28146111111113,184.95626555555555,5.17757,233.21247888888888,0537
2020-05-31 03:45:00,188.15987444444443,186.14037666666667,184.83878777777778,5.0311933333333325,227.82690999999997,0537
2020-05-31 04:00:00,187.94429444444444,185.86356,184.45750999999998,4.978492222222222,228.34745444444445,0537
2020-05-31 04:15:00,187.36152555555554,185.01365,183.05822555555554,4.683847777777777,228.72915444444445,0537
2020-05-31 04:30:00,186.90381222222223,184.72505555555554,183.07645333333332,4.869438888888888,229.45521777777776,0537
2020-05-31 04:45:00,186.93537444444445,184.81423444444442,183.2866,4.862835555555555,230.4747122222222,0537
2020-05-31 05:00:00,187.59013444444446,185.6259188888889,184.36231444444445,5.241816462736374,223.3730322580645,0537
2020-05-31 05:15:00,189.1614088888889,187.44806777777777,186.8791488888889,5.058402222222222,223.70227666666668,0537
2020-05-31 05:30:00,191.43458666666666,189.9570322222222,189.66918111111113,4.893778642936596,219.19508231368187,0537
2020-05-31 05:45:00,194.24462888888888,192.79256777777778,192.28388444444445,4.263258639910814,202.7276911928651,0537
2020-05-31 06:00:00,197.82797000000002,196.35145,195.57986000000002,3.838807349665924,192.25623273942094,0537
2020-05-31 06:15:00,202.19336222222225,200.6935588888889,199.93696,5.554582677165354,207.87781102362206,0537
2020-05-31 06:30:00,207.20588222222221,205.48189888888888,204.33894999999998,6.179621287128713,209.0077475247525,0537
2020-05-31 06:45:00,212.3868311111111,210.41386444444444,208.82977777777776,7.390022857142856,214.59331428571429,0537
2020-05-31 07:00:00,217.24211777777776,214.76577555555556,212.3191388888889,7.56606958250497,218.08675745526838,0537
2020-05-31 07:15:00,221.69908777777778,218.8455622222222,215.69143333333335,7.4580905707196035,223.29495533498758,0537
2020-05-31 07:30:00,225.9038412874584,222.73058823529414,218.97736625971143,7.855352806414662,227.02696449026348,0537
2020-05-31 07:45:00,230.1110211111111,226.7848411111111,222.59706111111112,8.959877369007804,241.10270903010033,0537
2020-05-31 08:00:00,234.38699888888888,230.75447777777777,225.92550111111112,9.932646273637376,250.14093993325918,0537
2020-05-31 08:15:00,238.24312111111112,234.15950555555554,228.50060333333334,9.166264508928572,245.88353236607142,0537
2020-05-31 08:30:00,242.03564,237.7650222222222,231.4549188888889,8.365945494994438,252.50882869855394,0537
2020-05-31 08:45:00,245.91976444444444,241.50518666666667,234.60648,6.612370535714286,241.41572433035714,0537
2020-05-31 09:00:00,249.42837111111112,244.6404811111111,237.22523777777778,7.187265328874024,248.5766164994426,0537
2020-05-31 09:15:00,252.44345777777778,247.18734555555557,238.77498555555556,5.690951056729699,217.74330144605116,0537
2020-05-31 09:30:00,254.9886188888889,250.25360333333333,242.00954555555555,5.126502232142857,222.5226796875,0537
2020-05-31 09:45:00,258.48367888888885,253.96579444444444,245.89102444444444,4.814344943820225,251.14933146067415,0537
2020-05-31 10:00:00,262.1922177777778,258.58251666666666,251.05937777777777,3.4499221635883908,279.1690488126649,0537
2020-05-31 10:15:00,265.5066977777778,261.0166388888889,252.91916555555557,4.877977594339622,257.0160412735849,0537
2020-05-31 10:30:00,266.19777,260.9304788888889,251.82086,5.635081112398609,233.6628783314021,0537
2020-05-31 10:45:00,267.2555922222222,263.13389333333333,255.93541444444443,5.232206578947368,190.0182368421053,0537
2020-05-31 11:00:00,270.5376788888889,267.8081411111111,263.65832666666665,4.11679,195.172425,0537
2020-05-31 11:15:00,271.99089333333336,268.0475744444445,262.21331444444445,4.887718620689655,218.63656137931036,0537
2020-05-31 11:30:00,272.9677911111111,269.19842666666665,264.7323711111111,5.384155067155067,295.6340989010989,0537
2020-05-31 11:45:00,274.6233633333333,271.91136222222224,268.99809444444446,4.922459821428572,230.0828080357143,0537
2020-05-31 12:00:00,274.8192555555555,270.97777444444444,266.44917444444445,6.330029447852761,253.1957656441718,0537
2020-05-31 12:15:00,275.15284333333335,272.2554666666667,268.9558255555555,5.442255555555556,234.2328396825397,0537
2020-05-31 12:30:00,274.6662511111111,271.17267555555554,265.39165333333335,6.607321782178218,254.378224009901,0537
2020-05-31 12:45:00,275.05413666666664,273.84024222222223,270.3720633333333,5.066665634674922,221.0022600619195,0537
2020-05-31 13:00:00,274.8538911111111,272.7438822222222,267.31198,7.097312272174969,259.97630741190767,0537
2020-05-31 13:15:00,274.6089733333333,274.0660466666667,270.12899000000004,4.890305227655986,249.70618718381112,0537
2020-05-31 13:30:00,274.58555222222225,273.8223177777778,269.1009466666667,5.123878620689655,215.31,0537
