date,datetime,sol,year,month,day,day_of_year,weekday,hour,temp_min,temp_max,temp_avg,temp_range,wind_speed_avg,wind_speed_max,wind_speed_std,weather_readings_count,end,look_ahead,activity,solar_longitude_deg,mission_phase,mission_age_factor,phase_progression,activity_word_count,instruction_count,is_multi_part,systems_involved,uses_ida,uses_hp3,uses_seis,uses_apss,uses_camera,uses_wts,complexity_score,seasonal_intensity,orbital_thermal_factor,diurnal_thermal_load,thermal_stress_combined,sol_diff,is_consecutive_sol,primary_instrument,requires_movement,power_intensive,redundancy_active,data_intensity,has_look_ahead,planning_horizon,is_science,is_maintenance,is_deployment,is_recovery,is_thermal,is_communication,primary_activity_type,activity_chain_position,is_recovery_activity,operational_status,criticality,power_status,success_indicator,operational_tempo,sols_since_last_science,sols_since_last_maintenance,sols_since_last_deployment,sols_since_last_recovery,sols_since_last_thermal,sols_since_last_communication,cumulative_ida_usage,cumulative_hp3_usage,cumulative_seis_usage,cumulative_apss_usage,cumulative_camera_usage,cumulative_wts_usage,sols_to_landing,sols_to_deployment_complete,sols_to_primary_mission_end,sols_to_first_extension_end,sols_to_conjunction_1,sols_to_conjunction_2,events_count,has_events
,2020-07-26,609,2020,7,26,,,,183.93718777777772,263.1338988888889,215.2614045256611,79.19671111111117,7.254200298733002,10.804903333333334,1.8451107788873422,97,,,,,Extended_1_Weather_Only,1.958685340544036,0.5213032581453634,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2020-07-27,610,2020,7,27,,,,184.2533655555556,264.0609211111111,215.533839996707,79.8075555555555,6.6807198814049,9.813155555555555,1.6917277108706108,97,,,,,Extended_1_Weather_Only,1.9600947840472698,0.5238095238095238,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
2020-08-15,2020-07-28,611,2020,7,28,228,5,12,183.85134777777776,264.34745555555554,215.3262881254059,80.49610777777778,7.24543035662522,10.804542222222222,1.6530473052168773,97,617.0,,HP3 Mole Recovery Operations and Dust Devil and Tau Images,258.79,Extended_1,1.9615022438151495,0.5263157894736842,10,3,0,1,0,1,0,0,0,0,0.2031707317073171,11.20999999999998,0.9511666666666666,0.5000000000000001,0.4755833333333334,7.0,0,HP3,0,0,1,0,0,0,0,0,0,1,0,0,RECOVERY,0,1,0,0,1,0,0.3899186991869919,20,27,177,0,47,27,41,79,45,21,50,10,610,511,76,763,361,389,1,True
,2020-07-29,612,2020,7,29,,,,184.01460666666668,262.1978833333333,215.19525692669552,78.18327666666664,7.418922245341604,11.242752222222222,1.9917284401311564,97,,,,,Extended_1_Weather_Only,1.9629077254238845,0.5288220551378446,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2020-07-30,613,2020,7,30,,,,184.81394666666665,264.4360222222222,215.9038241517011,79.62207555555557,7.267279539906806,12.423815555555557,1.8174920351281634,97,,,,,Extended_1_Weather_Only,1.9643112344262046,0.531328320802005,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2020-07-31,614,2020,7,31,,,,184.54503,263.15307222222225,215.79045548322958,78.60804222222225,7.73477536595848,12.58873111111111,1.8725792402496253,97,,,,,Extended_1_Weather_Only,1.965712776351493,0.5338345864661654,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2020-08-01,615,2020,8,1,,,,184.1349522222222,262.30176666666665,215.49034440790163,78.16681444444444,7.881616509001673,10.958572222222225,1.7884528230479237,97,,,,,Extended_1_Weather_Only,1.9671123567059163,0.5363408521303258,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2020-08-02,616,2020,8,2,,,,184.1821666666667,264.93304222222224,216.73987100669788,80.75087555555555,6.163604355781433,10.59708,1.4135317996945647,97,,,,,Extended_1_Weather_Only,1.9685099809725544,0.5388471177944862,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2020-08-03,617,2020,8,3,,,,184.6100211111111,269.4784255555556,218.68664869442296,84.86840444444448,4.94213283982788,9.039082222222222,1.6435594295556801,97,,,,,Extended_1_Weather_Only,1.969905654611529,0.5413533834586466,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
2020-08-22,2020-08-04,618,2020,8,4,235,5,17,184.00690111111112,269.4820788888889,218.7620570720895,85.47517777777779,5.478539089861632,9.352387777777777,1.8701827154705652,97,624.0,,"HP3 Mole Recovery Operations, APSS Recovery Operations, VBB2 Recentering and POS Gain to High, and Dust Devil and Tau Images",263.35,Extended_1,1.9712993830601329,0.543859649122807,20,7,0,3,0,1,1,1,0,0,0.48300813008130083,6.649999999999977,0.9258333333333332,0.017037086855465844,0.01577350291368546,7.0,0,HP3,0,0,1,0,0,0,0,0,0,1,0,0,RECOVERY,0,1,0,0,1,0,0.3763995354239257,27,34,170,0,54,20,41,80,46,22,50,10,617,518,69,756,368,382,1,True
,2020-08-05,619,2020,8,5,,,,184.4256,265.9125066666667,217.80875917839944,81.48690666666667,5.748602178210159,9.558003333333334,1.8867386144952452,97,,,,,Extended_1_Weather_Only,1.9726911717329554,0.5463659147869674,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2020-08-06,620,2020,8,6,,,,184.30491,268.45300555555554,218.48100416283089,84.14809555555553,5.22198307305598,9.410312222222224,1.803219909495098,97,,,,,Extended_1_Weather_Only,1.9740810260220096,0.5488721804511278,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2020-08-07,621,2020,8,7,,,,183.98867222222225,265.9271088888889,217.46056198254587,81.93843666666663,6.615509285648405,9.480151279199111,1.403355478964513,97,,,,,Extended_1_Weather_Only,1.9754689512968577,0.5513784461152882,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2020-08-08,622,2020,8,8,,,,184.61575888888888,262.4123111111111,216.22330105366595,77.7965522222222,8.169743933821445,12.49075167037862,1.7745559793816466,97,,,,,Extended_1_Weather_Only,1.9768549529047348,0.5538847117794486,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2020-08-09,623,2020,8,9,,,,183.17108444444443,261.0247255555556,215.1749574250614,77.85364111111119,8.330583092417182,12.112816666666667,1.7936569453440216,97,,,,,Extended_1_Weather_Only,1.9782390361706734,0.556390977443609,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2020-08-10,624,2020,8,10,,,,182.69432777777777,261.0059566666667,215.3387591779018,78.31162888888892,8.020349953781894,11.834501111111113,2.0000944620568206,97,,,,,Extended_1_Weather_Only,1.979621206397625,0.5588972431077694,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
2020-08-29,2020-08-11,625,2020,8,11,242,5,22,182.74991333333327,261.22402,215.47854014115288,78.47410666666673,8.041543173160113,11.539033333333332,1.9319423146108148,97,631.0,,Dust Devil and Tau Images,267.89,Extended_1,1.9810014688665833,0.5614035087719298,5,2,0,0,0,0,0,0,0,0,0.08991869918699187,2.1100000000000136,0.9006111111111111,0.24999999999999978,0.2251527777777776,7.0,0,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,OTHER,0,0,1,1,1,0,0.3000580720092915,34,27,163,7,61,13,41,80,46,22,50,10,624,525,62,749,375,375,1,True
,2020-08-12,626,2020,8,12,,,,182.9060155555556,259.9370011111111,214.7651167793945,77.0309855555555,8.521332820687382,11.43684872080089,1.8836292653473943,97,,,,,Extended_1_Weather_Only,1.9823798288367047,0.5639097744360902,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2020-08-13,627,2020,8,13,,,,182.62151666666665,262.2687355555556,215.28815218259228,79.64721888888897,7.770104059112851,11.557851893095767,1.8039924238366851,97,,,,,Extended_1_Weather_Only,1.9837562915454279,0.5664160401002506,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2020-08-14,628,2020,8,14,,,,182.15793,264.5397011111111,216.19592930074694,82.38177111111114,6.704206368990573,9.456033333333334,1.4317671732686803,96,,,,,Extended_1_Weather_Only,1.9851308622085946,0.568922305764411,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2020-08-15,629,2020,8,15,,,,182.4358077777778,263.11668,215.4337176540994,80.68087222222218,7.266543399075373,10.9083,1.549020042871125,97,,,,,Extended_1_Weather_Only,1.986503546020567,0.5714285714285714,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2020-08-16,630,2020,8,16,,,,183.1897211111111,197.9748522222222,190.03800407825625,14.785131111111099,7.362266741135161,9.268336666666668,2.0263951504031836,29,,,,,Extended_1_Weather_Only,1.9878743481543455,0.5739348370927319,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2020-09-06,651,2020,9,6,,,,201.4801740947076,219.13352666666665,209.12176563783137,17.65335257195906,6.821151928455184,8.275974444444445,1.4216184741253928,4,,,,,Extended_1_Weather_Only,2.0162354657760435,0.6265664160401002,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
2020-09-26,2020-09-07,652,2020,9,7,270,5,16,181.2695155555556,265.5528166666667,215.3367025912762,84.28330111111106,6.2100523130718,9.00945768374165,1.4585701263942246,97,658.0,,"SEIS Tilt Measurement and Flash Maintenance, HP3 RAD Single Measurements, and Dust Devil and Tau Images",285.21,Extended_1,2.017566137961748,0.6290726817042607,16,6,0,2,0,1,1,0,0,0,0.3770731707317073,15.20999999999998,0.804388888888889,0.06698729810778076,0.053883838294586546,7.0,0,HP3,0,0,0,2,0,0,0,1,0,0,0,0,MAINTENANCE,0,0,1,1,1,0,0.29226480836236934,61,0,136,7,88,7,41,83,48,23,50,10,651,552,35,722,402,348,1,True
,2020-09-08,653,2020,9,8,,,,180.98203444444445,263.15222,214.9639566416372,82.17018555555555,7.056809846522703,9.95953,1.387429193602238,97,,,,,Extended_1_Weather_Only,2.018895041811802,0.631578947368421,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2020-09-09,654,2020,9,9,,,,181.12559,261.5685311111111,214.6730997743177,80.44294111111111,7.807965895845212,12.349676666666667,1.8363095993881777,97,,,,,Extended_1_Weather_Only,2.020222182019865,0.6340852130325815,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2020-09-10,655,2020,9,10,,,,181.6089255555556,263.07853,215.11523612161432,81.4696044444444,7.315555971284913,11.433486666666669,1.6608828703055956,97,,,,,Extended_1_Weather_Only,2.0215475632609334,0.6365914786967418,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2020-09-11,656,2020,9,11,,,,181.85665,260.5751014492754,204.45448997611007,78.71845144927539,6.172892598432662,10.619569676700111,1.839819602826073,60,,,,,Extended_1_Weather_Only,2.0228711901914416,0.6390977443609023,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2020-09-12,657,2020,9,12,,,,180.94109333333333,264.5550788888889,215.68441138072137,83.61398555555556,6.235500416436748,9.78373,1.3243526875524947,97,,,,,Extended_1_Weather_Only,2.0241930674493576,0.6416040100250626,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2020-09-13,658,2020,9,13,,,,180.7362486126526,267.1226022222222,216.30275675224755,86.38635360956962,4.602249444547123,7.700976666666667,1.4019052293225862,97,,,,,Extended_1_Weather_Only,2.0255131996542803,0.6441102756892231,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
2020-10-03,2020-09-14,659,2020,9,14,277,5,20,181.04221444444445,267.6648588888889,216.49028871238053,86.62264444444443,5.110923725654489,9.17194888888889,1.356601975371027,97,665.0,,"HP3 Mole Recovery Operations, HP3 RAD Single Measurements, and Tau Images",289.62,Extended_1,2.0268315914075385,0.6466165413533834,11,4,0,1,0,1,0,0,0,0,0.23715447154471544,19.620000000000005,0.7798888888888889,0.0669872981077807,0.052242649490945856,7.0,0,HP3,0,0,1,1,0,0,0,0,0,1,0,0,RECOVERY,0,1,0,0,1,0,0.2971196283391406,68,7,129,0,95,14,41,84,48,23,50,10,658,559,28,715,409,341,1,True
,2020-09-15,660,2020,9,15,,,,181.18211222222223,264.34167,215.84964262327085,83.15955777777779,6.149191860834463,9.413867777777778,1.515210959966863,97,,,,,Extended_1_Weather_Only,2.028148247292285,0.6491228070175439,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2020-09-16,661,2020,9,16,,,,181.05413222222225,263.2781488888889,215.55013304625513,82.22401666666664,7.160547300355329,12.397146993318486,1.6425161272879076,97,,,,,Extended_1_Weather_Only,2.0294631718735947,0.6516290726817042,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2020-09-17,662,2020,9,17,,,,180.4656288888889,263.9525811111111,215.3853245945453,83.48695222222221,7.148949894305147,13.129443333333333,1.8087440299119049,97,,,,,Extended_1_Weather_Only,2.030776369698555,0.6541353383458647,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2020-09-18,663,2020,9,18,,,,180.1605277777778,265.3256666666667,215.72560054660755,85.16513888888889,6.180223638553479,9.208353333333331,1.5202348535652688,97,,,,,Extended_1_Weather_Only,2.0320878452963655,0.656641604010025,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2020-09-19,664,2020,9,19,,,,180.48311,263.34566333333333,215.26695768528506,82.86255333333332,6.913157817876218,10.74044,1.5750766544201933,97,,,,,Extended_1_Weather_Only,2.033397603178429,0.6591478696741855,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2020-09-20,665,2020,9,20,,,,180.09378222222225,263.5026355555556,215.07322433343097,83.40885333333338,6.942733331246409,11.591973333333334,1.616797862258445,96,,,,,Extended_1_Weather_Only,2.0347056478384444,0.6616541353383458,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
2020-10-11,2020-09-21,666,2020,9,21,285,6,1,179.95547555555558,264.0965533333333,215.222814466238,84.14107777777772,6.854946936564515,11.931725555555555,1.6522555215135568,97,672.0,,HP3 RAD Single Measurements and Dust Devil and Tau Images,294.0,Extended_1,2.0360119837525,0.6641604010025063,10,3,0,1,0,1,0,0,0,0,0.2031707317073171,24.0,0.7555555555555555,0.6294095225512604,0.47555386148317447,7.0,0,HP3,0,0,0,1,0,0,0,0,0,0,0,0,OTHER,0,0,1,1,1,0,0.2571428571428572,75,14,122,7,102,21,41,85,48,23,50,10,665,566,21,708,416,334,1,True
,2020-09-22,667,2020,9,22,,,,180.13136777777777,261.87720666666667,214.48820270952535,81.7458388888889,7.92688971914117,13.519420935412027,1.9719954286279706,97,,,,,Extended_1_Weather_Only,2.0373166153791646,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2020-09-23,668,2020,9,23,,,,180.4909111111112,260.4597955555556,214.09808868925063,79.96888444444443,8.327844450054108,13.951156666666666,1.7345576891383856,97,,,,,Extended_1_Weather_Only,2.038619547159581,0.6691729323308271,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2020-09-24,669,2020,9,24,,,,180.49117777777772,261.1467388888889,214.0936918644829,80.65556111111115,8.08728457891471,13.45187,1.8944855277332808,97,,,,,Extended_1_Weather_Only,2.0399207835175526,0.6716791979949874,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2020-09-25,670,2020,9,25,,,,179.69658222222222,263.63027111111114,214.50586075124806,83.93368888888892,6.813175982046555,12.214873051224943,1.720051256808065,97,,,,,Extended_1_Weather_Only,2.0412203288596382,0.6741854636591479,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2020-09-26,671,2020,9,26,,,,180.3851255555556,265.3067966666667,214.91845602232328,84.9216711111111,6.614984813025979,11.984543333333333,1.700183899267926,97,,,,,Extended_1_Weather_Only,2.0425181875752383,0.6766917293233082,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2020-09-27,672,2020,9,27,,,,180.14938401775805,265.8036088888889,215.3126010706238,85.65422487113085,5.884265994139251,9.453972222222225,1.3004990924260127,97,,,,,Extended_1_Weather_Only,2.0438143640366846,0.6791979949874687,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
2020-10-18,2020-09-28,673,2020,9,28,292,6,6,180.2559077777778,263.6932822222222,214.7340934179214,83.4373744444444,6.634789676204495,11.80784,1.6465877546965488,97,678.0,,"HP3 Mole Recovery Operations, HP3 RAD Single Measurements, and Tau Images",298.34,Extended_1,2.0451088625993306,0.681704260651629,11,4,0,1,0,1,0,0,0,0,0.23715447154471544,28.339999999999975,0.7314444444444446,1.0,0.7314444444444446,7.0,0,HP3,0,0,1,1,0,0,0,0,0,1,0,0,RECOVERY,0,1,0,0,1,0,0.27817653890824623,82,21,115,0,109,20,41,86,48,23,50,10,672,573,14,701,423,327,1,True
,2020-09-29,674,2020,9,29,,,,180.5605811111111,261.1146722222222,213.9245405285865,80.55409111111112,8.379110804975307,14.369404231625836,2.04223681900339,97,,,,,Extended_1_Weather_Only,2.046401687601636,0.6842105263157895,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2020-09-30,675,2020,9,30,,,,179.3202588888889,259.6166755555556,212.5613124446676,80.29641666666672,8.457517880645067,14.378998888888889,2.185433280862913,97,,,,,Extended_1_Weather_Only,2.0476928433652555,0.6867167919799498,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2020-10-01,676,2020,10,1,,,,179.08848333333336,261.75625444444444,212.45739677489516,82.66777111111108,8.373892101584042,14.401656284760843,1.846526201035889,97,,,,,Extended_1_Weather_Only,2.048982334195127,0.6892230576441103,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2020-10-02,677,2020,10,2,,,,179.68839555555556,265.8025822222222,213.68812993500822,86.11418666666665,6.027935755830383,10.664738888888888,1.3119838387772798,97,,,,,Extended_1_Weather_Only,2.050270164379556,0.6917293233082706,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2020-10-03,678,2020,10,3,,,,179.77756555555555,267.05666,214.2205333344159,87.27909444444447,5.2098698211536725,9.51328,1.3622136307819555,97,,,,,Extended_1_Weather_Only,2.0515563381903004,0.6942355889724311,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
2020-10-24,2020-10-04,679,2020,10,4,298,5,10,180.00519444444444,266.68664,214.31387423845072,86.68144555555557,5.124880378737989,9.273466666666668,1.4208865005022613,97,685.0,,"HP3 TEMA/TEMP Measurements, Cycling of APSS Sensors for Power Balancing, HP3 RAD Single Measurements, and Tau Images",302.03,Extended_1,2.052840859882657,0.6967418546365914,17,5,0,2,0,1,0,1,0,0,0.3577235772357723,32.02999999999997,0.7109444444444446,0.75,0.5332083333333335,6.0,0,HP3,0,1,0,2,0,0,0,0,0,0,0,0,OTHER,0,0,1,1,0,0,0.28235772357723576,82,27,109,6,115,14,41,87,48,24,50,10,678,579,8,695,429,321,1,True
,2020-10-05,680,2020,10,5,,,,180.06446999999997,265.4031388888889,213.82488600712267,85.33866888888895,6.030529204340176,11.011164627363735,1.8580280688976505,97,,,,,Extended_1_Weather_Only,2.0541237336955462,0.6992481203007519,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2020-10-06,681,2020,10,6,,,,179.64758777777777,264.75273666666664,213.2710076022698,85.10514888888886,7.467153174681127,13.800512222222222,1.8908842345940167,97,,,,,Extended_1_Weather_Only,2.0554049638515948,0.7017543859649122,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2020-10-07,682,2020,10,7,,,,179.4680977777778,263.4904422222222,212.85196187063423,84.0223444444444,8.206211501654044,14.09054189944134,1.8574731481015916,97,,,,,Extended_1_Weather_Only,2.05668455455722,0.7042606516290727,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2020-10-08,683,2020,10,8,,,,180.11415777777776,262.2811888888889,213.2847907175197,82.16703111111113,7.211930015223846,10.349862222222225,1.5814028400496631,97,,,,,Extended_1_Weather_Only,2.057962510002712,0.706766917293233,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2020-10-09,684,2020,10,9,,,,180.34031666666667,265.2246744444444,213.17246525330742,84.88435777777775,5.459480469820429,8.69463959955506,1.5605424021776035,77,,,,,Extended_1_Weather_Only,2.0592388343623163,0.7092731829573935,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2020-10-10,685,2020,10,10,,,,179.5647522222222,266.25494444444445,213.22760577863428,86.69019222222224,5.694120383149272,11.747431111111112,1.7365280944878185,94,,,,,Extended_1_Weather_Only,2.060513531794317,0.7117794486215538,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
2020-10-31,2020-10-11,686,2020,10,11,305,5,14,179.67873777777777,265.13108666666665,214.25664590056894,85.45234888888888,6.061319647781124,11.511406666666666,1.608842924310302,97,692.0,,"HP3 Mole Recovery Operations, HP3 RAD Single Measurements, and Dust Devil and Tau Images",306.29,Extended_1,2.061786606441115,0.7142857142857143,14,5,0,1,0,1,0,0,0,0,0.28577235772357723,36.29000000000002,0.6872777777777777,0.2500000000000001,0.1718194444444445,7.0,0,HP3,0,0,1,1,0,0,0,0,0,1,0,0,RECOVERY,0,1,0,0,1,0,0.2834030197444832,75,21,102,0,116,7,41,88,48,24,50,10,685,586,1,688,436,314,1,True
