bin,BMY_BASE_ROD_TEMP,BMY_MID_ROD_TEMP,BMY_TIP_ROD_TEMP,BMY_HORIZONTAL_WIND_SPEED,BMY_WIND_DIRECTION,file_id,file_id_str,solar_longitude
2019-04-30 19:15:00,235.8336444444444,232.6975,227.33728888888888,4.821833333333334,167.7350888888889,151,0151,18.393
2019-04-30 19:30:00,238.3506777777778,235.04358888888888,229.2636,4.938853932584269,169.78857303370788,151,0151,18.393
2019-04-30 19:45:00,241.032,237.9397777777778,232.19332222222224,5.296488888888889,162.73493333333334,151,0151,18.393
2019-04-30 20:00:00,243.2701,240.05853333333332,233.7963333333333,4.992897727272728,165.2405909090909,151,0151,18.393
2019-04-30 20:15:00,245.8204333333333,242.6738888888889,236.86946666666668,4.813238095238096,171.20438095238094,151,0151,18.393
2019-04-30 20:30:00,247.69885555555555,244.4664,238.1952777777778,4.758325581395349,171.51143023255815,151,0151,18.393
2019-04-30 20:45:00,249.90248888888888,246.69376666666665,240.41863333333333,5.273388235294117,161.92576470588236,151,0151,18.393
2019-04-30 21:00:00,250.6420222222222,247.4370222222222,240.93187777777777,4.4955189873417725,171.01698734177216,151,0151,18.393
2019-04-30 21:15:00,251.9301111111111,247.5886,240.27006666666668,6.187078651685393,181.1564943820225,151,0151,18.393
2019-04-30 21:30:00,253.06753333333336,249.6317,243.29386666666667,6.213827160493827,161.42975308641974,151,0151,18.393
2019-04-30 21:45:00,254.10783333333336,250.34536666666665,243.4194,4.592954545454545,195.29409090909093,151,0151,18.393
2019-04-30 22:00:00,256.18221111111114,252.80825555555555,246.65602222222225,5.75761797752809,171.8522584269663,151,0151,18.393
2019-04-30 22:15:00,257.3962,254.43197777777775,248.86361111111108,4.759620689655172,167.9775632183908,151,0151,18.393
2019-04-30 22:30:00,258.3283777777778,254.7508666666667,247.7377555555556,5.850409090909091,171.91852272727272,151,0151,18.393
2019-04-30 22:45:00,259.0777333333333,255.4623777777778,248.40135555555557,4.127616438356164,192.6893698630137,151,0151,18.393
2019-04-30 23:00:00,259.5903666666666,256.02065555555555,249.3143444444445,6.645555555555556,168.83522222222223,151,0151,18.393
2019-04-30 23:15:00,258.94916666666666,254.8262333333333,247.19152222222223,4.59963768115942,200.22110144927532,151,0151,18.393
2019-04-30 23:30:00,260.5991,258.12336666666664,253.24362222222223,5.059507692307692,161.7342,151,0151,18.393
2019-04-30 23:45:00,260.5768777777778,257.6024888888889,251.3037888888889,4.07369387755102,167.28583673469387,151,0151,18.393
2019-05-01 00:00:00,260.36386666666664,257.50354444444446,251.42062222222225,6.026988888888889,154.2754,151,0151,18.393
2019-05-01 00:15:00,259.2859555555556,256.0245777777778,249.4929111111111,5.008168539325842,169.7294382022472,151,0151,18.393
2019-05-01 00:30:00,258.6748666666667,255.20753333333332,248.8327555555556,5.446272727272728,178.67540909090908,151,0151,18.393
2019-05-01 00:45:00,257.3702888888889,253.85474444444444,247.89405555555555,6.232633802816902,178.5450563380282,151,0151,18.393
2019-05-01 01:00:00,257.9438111111112,256.1742222222222,255.055,4.464818181818182,142.8092121212121,151,0151,18.393
2019-05-01 01:15:00,256.9719777777778,255.6539888888889,256.1975,4.538724137931034,129.40977586206895,151,0151,18.393
2019-05-01 01:30:00,255.6092,254.0547,253.39395555555555,4.215518987341772,168.508417721519,151,0151,18.393
2019-05-01 01:45:00,254.06851111111112,253.33717777777775,252.0136,3.90246,168.84228,151,0151,18.393
2019-05-01 02:00:00,252.28068888888887,252.0824,250.2144111111111,4.236739130434782,94.46697826086957,151,0151,18.393
2019-05-01 02:15:00,249.64856666666665,249.97295555555556,249.59092222222225,3.504833333333333,108.44,151,0151,18.393
2019-05-01 02:30:00,246.91153333333332,246.8081555555556,246.17614444444445,0.5503939393939394,152.67942424242426,151,0151,18.393
2019-05-01 02:45:00,243.3845888888889,242.3938111111111,240.0538555555556,0.4232112676056338,129.3444647887324,151,0151,18.393
2019-05-01 03:00:00,238.9537777777778,236.8050555555556,232.0379888888889,0.771875,290.84553571428575,151,0151,18.393
2019-05-01 03:15:00,234.24651111111112,231.29532222222224,224.9417555555556,1.8226704545454544,294.18048863636363,151,0151,18.393
2019-05-01 03:30:00,229.3053111111111,226.0687444444445,219.5732111111111,2.3124444444444445,288.89022222222223,151,0151,18.393
2019-05-01 03:45:00,224.39342222222223,220.8969444444444,214.2591555555556,3.294377777777778,288.41060000000004,151,0151,18.393
2019-05-01 04:00:00,220.03627777777777,216.6579,210.24252222222225,3.110677777777778,286.8265,151,0151,18.393
2019-05-01 04:15:00,216.62398888888887,213.18512222222225,207.0906222222222,2.5462758620689656,282.9525632183908,151,0151,18.393
2019-05-01 04:30:00,213.7020888888889,210.51676666666663,205.15983333333327,2.952244444444444,285.86982222222224,151,0151,18.393
2019-05-01 04:45:00,211.3172888888889,208.38143333333332,203.5763,2.598559523809524,285.42861904761907,151,0151,18.393
2019-05-01 05:00:00,209.50695555555555,206.57781111111112,201.75674444444445,2.428121951219512,283.17153658536586,151,0151,18.393
2019-05-01 05:15:00,208.06784444444443,205.0666888888889,200.36205555555557,0.8814473684210525,224.66855263157896,151,0151,18.393
2019-05-01 05:30:00,206.45572222222225,203.34643333333327,198.35807777777777,2.231212121212121,280.51524242424244,151,0151,18.393
2019-05-01 05:45:00,205.08082222222225,202.2030333333333,198.08991111111112,2.1882957746478877,276.6982957746479,151,0151,18.393
2019-05-01 06:00:00,204.2596333333333,201.4354222222222,197.1445,2.2977882352941177,281.3644588235294,151,0151,18.393
2019-05-01 06:15:00,203.8633,200.82688888888887,196.38046666666665,2.421388888888889,275.0258,151,0151,18.393
2019-05-01 06:30:00,203.18787777777777,200.22013333333337,195.9353777777778,2.5722555555555555,274.8590222222222,151,0151,18.393
2019-05-01 06:45:00,202.56765555555555,199.5834,195.33172222222225,2.6023258426966294,275.752797752809,151,0151,18.393
2019-05-01 07:00:00,201.9964222222222,198.90356666666668,194.2383777777778,2.7548777777777778,278.0834222222222,151,0151,18.393
