URN,Start Time,Stop Time,File Name,sol_number,start_mean_solar_time,stop_mean_solar_time,start_true_solar_time,stop_true_solar_time,start_solar_longitude,stop_solar_longitude,Ls,Mars Year,File_Size(Mb)
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0789,2021-02-13T21:45:17.879Z,2021-02-14T03:53:13.209Z,ps_calib_0789,789,789M00:00:00.028,789M05:58:04.717,788 23:19:08,789 05:17:17,3.2,3.326,3.26,36,21.535
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0793,2021-02-18T19:48:46.910Z,2021-02-19T01:03:14.057Z,ps_calibevent_0793,793,793M18:53:57.643,793M23:59:59.987,793 18:14:38,793 23:20:44,5.623,5.73,5.47,36,37.801
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0793,2021-02-18T19:48:49.910Z,2021-02-19T01:03:14.057Z,ps_calib_0793,793,793M18:54:00.563,793M23:59:59.987,793 18:14:40,793 23:20:44,5.623,5.73,5.47,36,18.403
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0794,2021-02-19T01:03:14.107Z,2021-02-19T08:15:06.511Z,ps_calibevent_0794,794,794M00:00:00.036,794M07:00:19.135,793 23:20:44,794 06:21:09,5.73,5.877,5.72,36,51.91
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0794,2021-02-19T01:03:14.157Z,2021-02-19T08:18:19.455Z,ps_calib_0794,794,794M00:00:00.084,794M07:03:26.917,793 23:20:44,794 06:24:17,5.73,5.878,5.72,36,25.465
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0802,2021-02-28T01:22:30.267Z,2021-02-28T06:59:31.254Z,ps_calib_0802,802,802M18:32:00.028,802M23:59:59.988,802 17:55:41,802 23:23:45,10.121,10.235,10.1,36,19.727
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0802,2021-02-28T05:41:05.797Z,2021-02-28T06:50:25.622Z,ps_calibevent_0802,802,802M22:43:40.429,802M23:51:08.955,802 22:07:25,802 23:14:54,10.208,10.232,10.1,36,8.344
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0803,2021-02-28T06:59:31.354Z,2021-02-28T23:36:34.695Z,ps_calib_0803,803,803M00:00:00.086,803M16:10:22.811,802 23:23:45,803 15:34:22,10.235,10.569,10.34,36,58.332
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0804,2021-03-01T10:42:18.329Z,2021-03-02T08:18:41.660Z,ps_calib_0804,804,804M02:58:17.725,804M23:59:59.908,804 02:22:26,804 23:24:27,10.793,11.227,10.83,36,75.84
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0805,2021-03-02T08:18:41.760Z,2021-03-03T08:58:16.961Z,ps_calib_0805,805,805M00:00:00.006,805M23:59:59.963,804 23:24:27,805 23:24:48,11.227,11.723,11.31,36,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0806,2021-03-03T08:58:17.061Z,2021-03-04T09:37:52.172Z,ps_calib_0806,806,806M00:00:00.061,806M23:59:59.932,805 23:24:48,806 23:25:08,11.723,12.217,11.79,36,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0807,2021-03-04T09:37:52.272Z,2021-03-05T10:17:27.465Z,ps_calib_0807,807,807M00:00:00.029,807M23:59:59.979,806 23:25:09,807 23:25:30,12.217,12.711,12.37,36,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0808,2021-03-05T10:17:27.565Z,2021-03-06T10:57:02.656Z,ps_calib_0808,808,808M00:00:00.077,808M23:59:59.928,807 23:25:30,808 23:25:51,12.711,13.204,12.85,36,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0809,2021-03-06T10:57:02.756Z,2021-03-07T11:36:37.946Z,ps_calib_0809,809,809M00:00:00.025,809M23:59:59.973,808 23:25:51,809 23:26:12,13.204,13.697,13.33,36,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0809,2021-03-07T10:43:03.544Z,2021-03-07T11:36:37.946Z,ps_calibevent_0809,809,809M23:07:51.574,809M23:59:59.973,809 22:34:03,809 23:26:12,13.679,13.697,13.62,36,6.453
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0810,2021-03-07T11:36:37.996Z,2021-03-07T12:10:43.333Z,ps_calibevent_0810,810,810M00:00:00.022,810M00:33:10.634,809 23:26:12,809 23:59:23,13.697,13.708,13.62,36,4.11
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0810,2021-03-07T11:36:38.046Z,2021-03-08T12:16:13.139Z,ps_calib_0810,810,810M00:00:00.070,810M23:59:59.923,809 23:26:12,810 23:26:33,13.697,14.189,13.81,36,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0811,2021-03-08T12:16:13.239Z,2021-03-09T12:55:48.436Z,ps_calib_0811,811,811M00:00:00.020,811M23:59:59.974,810 23:26:33,811 23:26:55,14.189,14.68,14.29,36,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0812,2021-03-09T12:55:48.536Z,2021-03-10T13:35:23.633Z,ps_calib_0812,812,812M00:00:00.072,812M23:59:59.929,811 23:26:55,812 23:27:16,14.68,15.17,14.77,36,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0813,2021-03-10T13:35:23.733Z,2021-03-11T14:14:58.916Z,ps_calib_0813,813,813M00:00:00.027,813M23:59:59.967,812 23:27:16,813 23:27:38,15.17,15.66,15.24,36,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0814,2021-03-11T14:14:59.016Z,2021-03-12T14:54:34.097Z,ps_calib_0814,814,814M00:00:00.064,814M23:59:59.905,813 23:27:38,814 23:27:59,15.66,16.149,15.72,36,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0815,2021-03-12T14:54:34.197Z,2021-03-13T15:34:09.382Z,ps_calib_0815,815,815M00:00:00.003,815M23:59:59.946,814 23:27:59,815 23:28:21,16.149,16.637,16.34,36,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0815,2021-03-13T10:19:40.737Z,2021-03-13T11:38:32.553Z,ps_calibevent_0815,815,815M18:53:56.144,815M20:10:41.357,815 18:22:12,815 19:38:59,16.534,16.56,16.48,36,9.492
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0816,2021-03-13T15:34:09.482Z,2021-03-13T23:31:41.189Z,ps_calib_0816,816,816M00:00:00.043,816M07:44:45.154,815 23:28:21,816 07:13:13,16.637,16.795,16.57,36,27.946
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0818,2021-03-15T20:02:22.968Z,2021-03-16T17:32:55.092Z,ps_calib_0818,818,818M03:03:59.551,818M23:59:59.924,818 02:33:06,818 23:29:26,17.674,18.098,17.76,36,75.5
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0819,2021-03-16T17:32:55.192Z,2021-03-17T18:12:30.362Z,ps_calib_0819,819,819M00:00:00.022,819M23:59:59.949,818 23:29:26,819 23:29:48,18.098,18.584,18.23,36,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0820,2021-03-17T18:12:30.462Z,2021-03-18T18:52:05.623Z,ps_calib_0820,820,820M00:00:00.047,820M23:59:59.966,819 23:29:48,820 23:30:10,18.584,19.069,18.71,36,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0820,2021-03-18T14:24:45.610Z,2021-03-18T15:34:13.437Z,ps_calibevent_0820,820,820M19:39:49.115,820M20:47:25.429,820 19:09:55,820 20:17:32,18.982,19.004,18.94,36,8.36
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0821,2021-03-18T18:52:05.723Z,2021-03-19T19:31:40.888Z,ps_calib_0821,821,821M00:00:00.063,821M23:59:59.986,820 23:30:10,821 23:30:31,19.069,19.554,19.18,36,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0822,2021-03-19T19:31:40.988Z,2021-03-20T20:11:16.107Z,ps_calib_0822,822,822M00:00:00.083,822M23:59:59.962,821 23:30:32,822 23:30:53,19.554,20.037,19.65,36,55.766
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0823,2021-03-20T20:11:16.207Z,2021-03-21T20:50:51.362Z,ps_calib_0823,823,823M00:00:00.060,823M23:59:59.973,822 23:30:53,823 23:31:15,20.037,20.521,20.12,36,42.008
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0824,2021-03-21T20:50:51.462Z,2021-03-22T21:30:26.616Z,ps_calib_0824,824,824M00:00:00.070,824M23:59:59.982,823 23:31:15,824 23:31:37,20.521,21.003,20.59,36,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0825,2021-03-22T21:30:26.716Z,2021-03-23T22:10:01.812Z,ps_calib_0825,825,825M00:00:00.080,825M23:59:59.935,824 23:31:37,825 23:31:59,21.003,21.485,21.2,36,36.91
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0826,2021-03-23T22:10:01.912Z,2021-03-24T00:16:04.375Z,ps_calib_0826,826,826M00:00:00.033,826M02:02:40.158,825 23:31:59,826 01:34:41,21.485,21.526,21.39,36,7.387
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0828,2021-03-26T00:49:40.318Z,2021-03-27T00:08:47.515Z,ps_calib_0828,828,828M01:18:18.777,828M23:59:59.907,828 00:51:03,828 23:33:05,22.473,22.927,22.6,36,81.852
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0829,2021-03-27T00:08:47.615Z,2021-03-27T15:26:27.844Z,ps_calib_0829,829,829M00:00:00.005,829M14:53:07.059,828 23:33:06,829 14:26:26,22.927,23.225,22.93,36,53.692
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0831,2021-03-29T04:29:59.442Z,2021-03-30T02:07:33.261Z,ps_calib_0831,831,831M02:57:09.136,831M23:59:59.921,831 02:31:02,831 23:34:12,23.944,24.364,24.1,36,34.426
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0831,2021-03-29T23:34:47.446Z,2021-03-30T00:48:28.258Z,ps_calibevent_0831,831,831M21:31:19.345,831M22:43:01.874,831 21:05:29,831 22:17:13,24.315,24.338,24.19,36,8.867
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0832,2021-03-30T02:07:33.361Z,2021-03-30T19:29:15.107Z,ps_calib_0832,832,832M00:00:00.019,832M16:53:49.486,831 23:34:12,832 16:28:17,24.364,24.7,24.33,36,60.946
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0833,2021-03-31T05:51:36.475Z,2021-04-01T03:26:43.763Z,ps_calib_0833,833,833M02:59:31.760,833M23:59:59.935,833 02:34:08,833 23:34:56,24.901,25.319,25.03,36,75.766
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0833,2021-03-31T22:37:24.597Z,2021-03-31T23:46:44.422Z,ps_calibevent_0833,833,833M19:18:25.226,833M20:25:53.751,833 18:53:17,833 20:00:46,25.226,25.248,25.12,36,8.344
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0834,2021-04-01T03:26:43.863Z,2021-04-01T20:48:25.002Z,ps_calib_0834,834,834M00:00:00.032,834M16:53:48.909,833 23:34:56,834 16:29:01,25.319,25.654,25.4,36,60.946
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0835,2021-04-02T07:13:07.520Z,2021-04-03T04:45:54.218Z,ps_calib_0835,835,835M03:01:48.556,835M23:59:59.903,835 02:37:09,835 23:35:40,25.856,26.272,25.95,36,75.629
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0836,2021-04-03T04:45:54.318Z,2021-04-03T23:21:12.840Z,ps_calib_0836,836,836M00:00:00.001,836M18:05:28.070,835 23:35:40,836 17:41:25,26.272,26.63,26.42,36,65.25
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0837,2021-04-04T06:25:19.593Z,2021-04-05T06:05:04.759Z,ps_calib_0837,837,837M00:58:13.977,837M23:59:59.954,837 00:34:17,837 23:36:24,26.766,27.222,26.88,36,25.457
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0838,2021-04-05T06:05:04.859Z,2021-04-06T06:44:40.006Z,ps_calib_0838,838,838M00:00:00.052,838M23:59:59.958,837 23:36:24,838 23:36:46,27.222,27.696,27.34,36,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0839,2021-04-06T06:44:40.106Z,2021-04-07T07:24:15.271Z,ps_calib_0839,839,839M00:00:00.055,839M23:59:59.978,838 23:36:47,839 23:37:09,27.696,28.17,27.8,36,29.617
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0840,2021-04-07T07:24:15.371Z,2021-04-08T08:03:50.514Z,ps_calib_0840,840,840M00:00:00.076,840M23:59:59.977,839 23:37:09,840 23:37:31,28.17,28.644,28.26,36,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0840,2021-04-07T10:35:44.010Z,2021-04-08T03:51:13.036Z,ps_calibevent_0840,840,840M03:06:21.328,840M19:54:08.048,840 02:43:33,840 19:31:35,28.231,28.563,28.26,36,16.606
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0841,2021-04-08T08:03:50.614Z,2021-04-09T08:43:25.758Z,ps_calib_0841,841,841M00:00:00.074,841M23:59:59.977,840 23:37:31,841 23:37:53,28.644,29.116,28.72,36,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0841,2021-04-08T22:10:40.022Z,2021-04-08T23:18:15.845Z,ps_calibevent_0841,841,841M13:44:10.040,841M14:49:57.347,841 13:21:53,841 14:27:42,28.914,28.936,28.82,36,8.137
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0842,2021-04-09T08:43:25.858Z,2021-04-10T09:23:00.997Z,ps_calib_0842,842,842M00:00:00.074,842M23:59:59.972,841 23:37:53,842 23:38:15,29.116,29.589,29.18,36,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0842,2021-04-09T11:28:33.548Z,2021-04-09T13:13:33.298Z,ps_calibevent_0842,842,842M02:40:42.676,842M04:22:53.873,842 02:18:38,842 04:00:51,29.169,29.203,29.09,36,12.633
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0843,2021-04-10T09:23:01.097Z,2021-04-11T03:43:10.235Z,ps_calib_0843,843,843M00:00:00.070,843M17:50:43.086,842 23:38:15,843 17:29:14,29.589,29.939,29.64,36,41.461
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0844,2021-04-11T18:47:48.728Z,2021-04-12T10:42:11.436Z,ps_calib_0844,844,844M08:31:09.321,844M23:59:59.924,844 08:09:54,844 23:38:58,30.228,30.532,30.33,36,20.606
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0845,2021-04-12T10:42:11.536Z,2021-04-13T11:21:46.728Z,ps_calib_0845,845,845M00:00:00.021,845M23:59:59.971,844 23:38:59,845 23:39:20,30.532,31.002,30.65,36,59.535
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0846,2021-04-13T11:21:46.828Z,2021-04-14T02:30:43.519Z,ps_calib_0846,846,846M00:00:00.068,846M14:44:37.592,845 23:39:21,846 14:24:11,31.002,31.291,31.02,36,53.18
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0847,2021-04-15T10:25:46.800Z,2021-04-15T12:40:57.244Z,ps_calib_0847,847,847M21:48:26.555,847M23:59:59.998,847 21:28:29,847 23:40:04,31.899,31.942,31.84,36,7.922
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0848,2021-04-15T12:40:57.344Z,2021-04-16T13:20:32.405Z,ps_calib_0848,848,848M00:00:00.096,848M23:59:59.917,847 23:40:04,848 23:40:26,31.942,32.412,32.03,36,68.532
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0849,2021-04-16T13:20:32.505Z,2021-04-17T14:00:05.526Z,ps_calib_0849,849,849M00:00:00.014,849M23:59:57.851,848 23:40:26,849 23:40:46,32.412,32.88,32.48,36,86.555
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0850,2021-04-17T14:00:14.626Z,2021-04-18T08:30:17.262Z,ps_calib_0850,850,850M00:00:06.708,850M18:00:27.343,849 23:40:54,850 17:41:31,32.88,33.232,32.85,36,40.598
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0850,2021-04-17T18:40:24.191Z,2021-04-17T19:51:33.013Z,ps_calibevent_0850,850,850M04:32:46.521,850M05:42:01.127,850 04:13:38,850 05:22:54,32.969,32.992,32.85,36,8.563
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0852,2021-04-19T17:25:59.852Z,2021-04-20T08:39:41.043Z,ps_calib_0852,852,852M02:03:18.243,852M16:52:32.655,852 01:44:51,852 16:34:19,33.856,34.145,33.85,36,53.457
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0853,2021-04-21T05:49:32.870Z,2021-04-21T16:38:28.658Z,ps_calib_0853,853,853M13:28:25.916,853M23:59:59.950,853 13:10:31,853 23:42:14,34.546,34.751,34.58,36,37.973
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0853,2021-04-21T13:15:19.036Z,2021-04-21T14:27:22.852Z,ps_calibevent_0853,853,853M20:42:16.470,853M21:52:24.599,853 20:24:28,853 21:34:37,34.687,34.709,34.58,36,8.672
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0854,2021-04-21T16:38:28.758Z,2021-04-22T17:18:03.900Z,ps_calib_0854,854,854M00:00:00.047,854M23:59:59.948,853 23:42:14,854 23:42:36,34.751,35.217,34.89,36,62.606
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0855,2021-04-22T17:18:04.000Z,2021-04-23T17:57:39.121Z,ps_calib_0855,855,855M00:00:00.045,855M23:59:59.925,854 23:42:36,855 23:42:57,35.217,35.683,35.35,36,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0856,2021-04-23T17:57:39.221Z,2021-04-24T12:43:46.314Z,ps_calib_0856,856,856M00:00:00.022,856M18:15:59.310,855 23:42:57,856 17:59:13,35.683,36.037,35.8,36,65.883
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0857,2021-04-25T00:15:35.916Z,2021-04-25T03:50:28.411Z,ps_calib_0857,857,857M05:29:18.294,857M08:58:25.841,857 05:12:42,857 08:41:52,36.255,36.323,36.25,36,12.582
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0858,2021-04-25T20:11:35.926Z,2021-04-26T19:56:24.858Z,ps_calib_0858,858,858M00:53:18.314,858M23:59:59.930,858 00:36:59,858 23:44:01,36.631,37.078,36.71,36,83.356
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0858,2021-04-26T17:34:34.522Z,2021-04-26T18:45:46.340Z,ps_calibevent_0858,858,858M21:41:57.294,858M22:51:14.817,858 21:25:57,858 22:35:15,37.034,37.056,36.93,36,8.571
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0859,2021-04-26T19:56:24.958Z,2021-04-27T20:36:00.151Z,ps_calib_0859,859,859M00:00:00.027,859M23:59:59.978,858 23:44:01,859 23:44:22,37.078,37.543,37.16,36,50.535
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0860,2021-04-27T20:36:00.251Z,2021-04-28T21:15:35.379Z,ps_calib_0860,860,860M00:00:00.075,860M23:59:59.962,859 23:44:23,860 23:44:44,37.543,38.006,37.61,36,47.02
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0861,2021-04-28T21:15:35.479Z,2021-04-29T21:55:10.637Z,ps_calib_0861,861,861M00:00:00.060,861M23:59:59.976,860 23:44:44,861 23:45:05,38.006,38.47,38.2,36,64.969
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0861,2021-04-29T18:59:56.969Z,2021-04-29T19:21:36.877Z,ps_calibevent_0861,861,861M21:09:27.608,861M21:30:32.736,861 20:54:30,861 21:15:35,38.415,38.422,38.29,36,2.617
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0862,2021-04-29T21:55:10.737Z,2021-04-30T22:34:45.806Z,ps_calib_0862,862,862M00:00:00.073,862M23:59:59.903,861 23:45:05,862 23:45:26,38.47,38.933,38.65,36,44.852
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0863,2021-04-30T22:34:45.906Z,2021-05-01T17:07:36.673Z,ps_calib_0863,863,863M00:00:00.000,863M18:03:04.268,862 23:45:26,863 17:48:46,38.933,39.281,38.96,36,37.778
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0864,2021-05-02T00:09:06.977Z,2021-05-02T23:53:56.297Z,ps_calib_0864,864,864M00:53:17.912,864M23:59:59.905,864 00:39:05,864 23:46:07,39.413,39.858,39.55,36,18.598
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0864,2021-05-02T00:30:43.934Z,2021-05-02T02:12:14.690Z,ps_calibevent_0864,864,864M01:14:20.169,864M02:53:07.962,864 01:00:08,864 02:38:57,39.419,39.451,39.28,36,12.211
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0865,2021-05-02T23:53:56.397Z,2021-05-04T00:33:31.541Z,ps_calib_0865,865,865M00:00:00.003,865M23:59:59.905,864 23:46:08,865 23:46:28,39.858,40.319,40,36,35.551
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0865,2021-05-03T21:33:05.981Z,2021-05-04T00:33:31.591Z,ps_calibevent_0865,865,865M21:04:23.991,865M23:59:59.954,865 20:50:50,865 23:46:28,40.263,40.319,40.18,36,21.696
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0866,2021-05-04T00:33:31.641Z,2021-05-05T01:13:06.803Z,ps_calib_0866,866,866M00:00:00.003,866M23:59:59.923,865 23:46:28,866 23:46:49,40.319,40.781,40.45,36,27.114
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0866,2021-05-04T00:33:31.641Z,2021-05-04T07:34:02.799Z,ps_calibevent_0866,866,866M00:00:00.003,866M06:49:16.083,865 23:46:28,866 06:35:50,40.319,40.451,40.31,36,50.547
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0867,2021-05-05T01:13:06.903Z,2021-05-06T01:52:42.047Z,ps_calib_0867,867,867M00:00:00.020,867M23:59:59.923,866 23:46:49,867 23:47:10,40.781,41.242,40.9,36,31.039
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0867,2021-05-05T22:52:15.989Z,2021-05-06T01:52:42.097Z,ps_calibevent_0867,867,867M21:04:23.524,867M23:59:59.971,867 20:51:31,867 23:47:10,41.186,41.242,41.07,36,21.696
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0868,2021-05-06T01:52:42.147Z,2021-05-07T02:32:17.309Z,ps_calib_0868,868,868M00:00:00.020,868M23:59:59.940,867 23:47:10,868 23:47:30,41.242,41.702,41.34,36,13.891
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0868,2021-05-06T01:52:42.147Z,2021-05-06T05:07:07.229Z,ps_calibevent_0868,868,868M00:00:00.020,868M03:09:12.995,867 23:47:10,868 02:56:25,41.242,41.302,41.21,36,23.375
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0869,2021-05-07T02:32:17.409Z,2021-05-08T03:11:52.612Z,ps_calib_0869,869,869M00:00:00.038,869M23:59:59.998,868 23:47:30,869 23:47:51,41.702,42.163,41.88,36,25.496
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0870,2021-05-08T03:11:52.712Z,2021-05-09T03:51:27.815Z,ps_calib_0870,870,870M00:00:00.095,870M23:59:59.958,869 23:47:51,870 23:48:11,42.163,42.623,42.33,36,31.27
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0871,2021-05-09T03:51:27.915Z,2021-05-09T11:59:47.891Z,ps_calib_0871,871,871M00:00:00.055,871M07:55:16.090,870 23:48:11,871 07:43:34,42.623,42.774,42.55,36,28.578
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0875,2021-05-13T08:26:13.010Z,2021-05-13T12:24:40.457Z,ps_calib_0875,875,875M01:53:17.309,875M05:45:21.951,875 01:42:51,875 05:34:58,44.495,44.569,44.34,36,13.961
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0876,2021-05-14T22:15:32.014Z,2021-05-15T03:00:10.431Z,ps_calibevent_0876,876,876M14:41:53.284,876M19:18:54.755,876 14:31:57,876 19:09:02,45.197,45.286,45.23,36,34.219
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0876,2021-05-14T22:15:35.014Z,2021-05-15T03:41:26.312Z,ps_calib_0876,876,876M14:41:56.203,876M19:59:04.392,876 14:32:00,876 19:49:13,45.198,45.298,45.23,36,19.075
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0877,2021-05-15T19:08:17.016Z,2021-05-15T20:33:35.753Z,ps_calib_0877,877,877M11:01:07.193,877M12:24:08.974,877 10:51:28,877 12:14:31,45.585,45.611,45.45,36,5.004
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0878,2021-05-16T22:13:10.019Z,2021-05-17T07:51:26.838Z,ps_calib_0878,878,878M13:22:31.702,878M22:45:20.184,878 13:13:14,878 22:36:10,46.087,46.266,46.12,36,33.84
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0878,2021-05-16T22:59:54.931Z,2021-05-17T07:44:40.900Z,ps_calibevent_0878,878,878M14:08:01.567,878M22:38:45.107,878 13:58:44,878 22:29:35,46.102,46.264,46.12,36,63.075
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0880,2021-05-18T12:56:08.025Z,2021-05-19T08:45:03.891Z,ps_calib_0880,880,880M03:03:20.551,880M22:20:27.777,880 02:54:33,880 22:11:56,46.805,47.172,46.79,36,36.883
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0880,2021-05-19T00:03:57.963Z,2021-05-19T08:29:08.971Z,ps_calibevent_0880,880,880M13:53:18.390,880M22:04:58.406,880 13:44:40,880 21:56:27,47.011,47.167,47.01,36,60.719
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0882,2021-05-20T12:01:44.012Z,2021-05-21T08:12:00.063Z,ps_calib_0882,882,882M00:53:20.484,882M20:31:13.642,882 00:45:10,882 20:23:19,47.676,48.049,47.68,36,39.586
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0882,2021-05-21T00:50:34.996Z,2021-05-21T07:55:01.146Z,ps_calibevent_0882,882,882M13:21:37.202,882M20:14:41.987,882 13:13:37,882 20:06:47,47.913,48.044,47.9,36,51.016
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0884,2021-05-22T23:43:40.428Z,2021-05-23T13:05:41.257Z,ps_calib_0884,884,884M10:59:26.661,884M23:59:59.984,884 10:52:03,884 23:52:46,48.78,49.027,48.79,36,15.567
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0884,2021-05-23T11:05:46.987Z,2021-05-23T13:05:41.257Z,ps_calibevent_0884,884,884M22:03:18.201,884M23:59:59.984,884 21:56:03,884 23:52:46,48.99,49.027,48.92,36,14.422
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0885,2021-05-23T13:05:41.307Z,2021-05-23T16:23:33.330Z,ps_calibevent_0885,885,885M00:00:00.032,885M03:12:34.411,884 23:52:47,885 03:05:23,49.027,49.087,49.01,36,23.789
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0885,2021-05-23T13:05:41.357Z,2021-05-23T16:23:30.280Z,ps_calib_0885,885,885M00:00:00.081,885M03:12:31.442,884 23:52:47,885 03:05:20,49.027,49.087,49.01,36,11.586
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0886,2021-05-25T11:23:17.968Z,2021-05-25T14:24:51.723Z,ps_calibevent_0886,886,886M21:03:17.677,886M23:59:59.962,886 20:56:40,886 23:53:24,49.881,49.937,49.8,36,21.832
